"Time_Iter","Outer_Iter","Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,   "Cauchy[CL]"   ,   "Cauchy[CD]"   
          0,           0,         106,      0.6612366684,      -4.778037397,      -1.349289589,      -1.700690312,      0.7063056946,     0.01036301338,       1.138659582,                 0,                 0,                 0,    0.009741394078,     -0.1875205854,       1.123160302,                 0,       109.8772664,     0.01601902317,      0.2187367618
          0,           0,         107,      0.6612358608,      -4.790461292,      -1.359865272,      -1.722967025,      0.6923903159,     0.01016062273,       1.142496972,                 0,                 0,                 0,      0.0102057181,     -0.1883862571,       1.126904249,                 0,       112.4435975,     0.01188459483,      0.2130395322
          0,           0,         108,       0.661116542,      -4.803158098,      -1.371103117,      -1.746687819,      0.6780662502,    0.009923869457,       1.146100741,                 0,                 0,                 0,      0.0106048266,     -0.1892452016,       1.130412158,                 0,       115.4893005,     0.01059898124,      0.2118228491
          0,           0,         109,      0.6611510419,      -4.816404637,      -1.382719003,      -1.771155278,      0.6632690842,    0.009663291193,       1.149471928,                 0,                 0,                 0,     0.01095003709,     -0.1900872214,       1.133686879,                 0,       118.9524257,    0.009336696894,      0.2089366246
          0,           0,         110,      0.6609663044,      -4.830613235,      -1.394458049,      -1.795534968,      0.6476969126,    0.009393105803,       1.152647421,                 0,                 0,                 0,      0.0112597684,     -0.1909047207,       1.136767212,                 0,       122.7120661,    0.008156506956,      0.2046258055
          0,           0,         111,      0.6610063738,      -4.845912881,      -1.406103193,      -1.819015078,      0.6312240146,    0.009119845113,       1.155653132,                 0,                 0,                 0,     0.01154106708,     -0.1916957662,       1.139679809,                 0,       126.7185043,    0.007815579151,      0.2034737424
          0,           0,         112,      0.6608316208,      -4.862185892,      -1.417493596,      -1.840986028,      0.6139727041,     0.00884090073,       1.158481928,                 0,                 0,                 0,     0.01178829093,     -0.1924616881,       1.142417191,                 0,       131.0366402,    0.006723254484,      0.2018759468
          0,           0,         113,      0.6608645993,      -4.879166265,      -1.428532676,      -1.861090827,      0.5962474817,    0.008553451766,        1.16111924,                 0,                 0,                 0,     0.01199707535,     -0.1932027344,       1.144964521,                 0,        135.748616,    0.006144491276,      0.2015537562
          0,           0,         114,       0.660812702,      -4.896619463,      -1.439182222,      -1.879218804,      0.5783295502,    0.008261432298,       1.163573686,                 0,                 0,                 0,     0.01217342839,     -0.1939165276,        1.14733097,                 0,       140.8440624,    0.006054175941,      0.2011091807
          0,           0,         115,       0.660738953,      -4.914367742,      -1.449447228,      -1.895476932,      0.5603983008,    0.007972688049,       1.165874526,                 0,                 0,                 0,     0.01232867964,     -0.1946004218,       1.149546715,                 0,       146.2335562,    0.005967727372,      0.2004461475
          0,           0,         116,       0.660936356,       -4.93214196,      -1.459360496,      -1.910102724,      0.5426436688,    0.007691970746,       1.168046323,                 0,                 0,                 0,     0.01246926439,      -0.195254003,       1.151636771,                 0,       151.8526736,    0.005639888826,       0.200796926
          0,           0,         117,      0.6607917565,      -4.949595929,      -1.468970777,      -1.923375567,      0.5253056558,     0.00741861167,       1.170094448,                 0,                 0,                 0,     0.01259379737,     -0.1958788624,       1.153606313,                 0,       157.7241808,    0.005138262139,      0.2009709066
          0,           0,         118,      0.6608564357,      -4.966440932,      -1.478332871,      -1.935569955,      0.5086168929,    0.007149964276,        1.17201443,                 0,                 0,                 0,     0.01269891897,     -0.1964768297,       1.155450476,                 0,       163.9189211,    0.005024111781,      0.2005899005
          0,           0,         119,      0.6607303136,      -4.982469193,      -1.487496595,      -1.946932408,      0.4927871797,    0.006885541868,        1.17380835,                 0,                 0,                 0,     0.01278524936,      -0.197048746,       1.157171226,                 0,       170.4743611,    0.004865750519,      0.1990486641
          0,           0,         120,      0.6607313927,       -4.99756526,      -1.496504844,       -1.95768257,      0.4779514321,    0.006627661861,        1.17548865,                 0,                 0,                 0,     0.01285710464,     -0.1975944891,       1.158781217,                 0,       177.3609871,    0.004821563454,      0.1984848754
          0,           0,         121,      0.6606913772,      -5.011691656,      -1.505400398,      -1.968009949,       0.464136302,    0.006379048311,       1.177070077,                 0,                 0,                 0,     0.01291857504,     -0.1981139375,       1.160295447,                 0,        184.521267,    0.004512455657,      0.1981247088
          0,           0,         122,      0.6606307552,      -5.024811489,      -1.514230183,      -1.978047033,      0.4513226489,    0.006140708521,        1.17856226,                 0,                 0,                 0,     0.01297125289,     -0.1986077713,       1.161723574,                 0,       191.9261036,    0.004065329657,      0.1978723291
          0,           0,         123,       0.660598164,      -5.036954708,      -1.523044615,       -1.98787014,      0.4394310096,    0.005911960991,       1.179969471,                 0,                 0,                 0,     0.01301493847,     -0.1990774034,       1.163069685,                 0,       199.5901991,    0.003904144853,      0.1975470428
